dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,node_index,node_name
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,397,0.397,73.407,59.17842036111167,181,253,0.11974747474747474,0,ADAL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,73.407,59.17842036111167,181,0,0.11974747474747474,1,ADAR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,73.407,59.17842036111167,181,0,0.11974747474747474,2,ADEL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,222,0.222,73.407,59.17842036111167,181,175,0.11974747474747474,3,ADER
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,44,0.044,73.407,59.17842036111167,181,41,0.11974747474747474,4,ADFL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,73.407,59.17842036111167,181,0,0.11974747474747474,5,ADFR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,594,0.594,73.407,59.17842036111167,181,255,0.11974747474747474,6,ADLL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,479,0.479,73.407,59.17842036111167,181,266,0.11974747474747474,7,ADLR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,19,0.019,73.407,59.17842036111167,181,18,0.11974747474747474,8,AFDL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,36,3612345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.51416778564453,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,73.407,59.17842036111167,181,0,0.11974747474747474,9,AFDR
