dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,node_index,node_name
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,637,0.637,73.929,56.07450676831058,181,209,0.11007407407407407,0,ADAL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,359,0.359,73.929,56.07450676831058,181,227,0.11007407407407407,1,ADAR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,2,ADEL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,3,ADER
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,4,ADFL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,5,ADFR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,6,ADLL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,7,ADLR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,603,0.603,73.929,56.07450676831058,181,232,0.11007407407407407,8,AFDL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,9,AFDR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,42,4212345,0.2,requested,297,3604,720,0.1997780244173141,64.72461700439453,72.44595336914062,0.6000008583068848,0.009270043265907043,1000,100,0.5,1.0,0,0.0,73.929,56.07450676831058,181,0,0.11007407407407407,10,AIAL
