dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,node_index,node_name
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,18,0.018,85.01,61.98312518587465,195,18,0.12137037037037036,0,ADAL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,651,0.651,85.01,61.98312518587465,195,223,0.12137037037037036,1,ADAR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,2,ADEL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,269,0.269,85.01,61.98312518587465,195,202,0.12137037037037036,3,ADER
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,4,ADFL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,5,ADFR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,436,0.436,85.01,61.98312518587465,195,239,0.12137037037037036,6,ADLL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,756,0.756,85.01,61.98312518587465,195,176,0.12137037037037036,7,ADLR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,554,0.554,85.01,61.98312518587465,195,237,0.12137037037037036,8,AFDL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,555,0.555,85.01,61.98312518587465,195,239,0.12137037037037036,9,AFDR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,32,0.032,85.01,61.98312518587465,195,28,0.12137037037037036,10,AIAL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,105,0.105,85.01,61.98312518587465,195,91,0.12137037037037036,11,AIAR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,752,0.752,85.01,61.98312518587465,195,177,0.12137037037037036,12,AIBL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,13,AIBR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,14,AIML
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,488,0.488,85.01,61.98312518587465,195,239,0.12137037037037036,15,AIMR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,16,AINL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,17,AINR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,181,0.181,85.01,61.98312518587465,195,136,0.12137037037037036,18,AIYL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,19,AIYR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,592,0.592,85.01,61.98312518587465,195,231,0.12137037037037036,20,AIZL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,598,0.598,85.01,61.98312518587465,195,230,0.12137037037037036,21,AIZR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,239,0.239,85.01,61.98312518587465,195,182,0.12137037037037036,22,ALA
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,23,ALML
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,818,0.818,85.01,61.98312518587465,195,141,0.12137037037037036,24,ALMR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,25,ALNL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,0,0.0,85.01,61.98312518587465,195,0,0.12137037037037036,26,ALNR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,416,0.416,85.01,61.98312518587465,195,237,0.12137037037037036,27,AQR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,106.5088882446289,77.47783660888672,0.5999988317489624,0.005633332671935548,1000,100,0.5,1.0,671,0.671,85.01,61.98312518587465,195,215,0.12137037037037036,28,AS01
