dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,node_index,node_name
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,19,0.019,84.767,62.24999415881718,195,19,0.12062289562289562,0,ADAL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,652,0.652,84.767,62.24999415881718,195,222,0.12062289562289562,1,ADAR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,84.767,62.24999415881718,195,0,0.12062289562289562,2,ADEL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,269,0.269,84.767,62.24999415881718,195,202,0.12062289562289562,3,ADER
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,84.767,62.24999415881718,195,0,0.12062289562289562,4,ADFL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,84.767,62.24999415881718,195,0,0.12062289562289562,5,ADFR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,436,0.436,84.767,62.24999415881718,195,239,0.12062289562289562,6,ADLL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,756,0.756,84.767,62.24999415881718,195,176,0.12062289562289562,7,ADLR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,553,0.553,84.767,62.24999415881718,195,236,0.12062289562289562,8,AFDL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,555,0.555,84.767,62.24999415881718,195,238,0.12062289562289562,9,AFDR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,84.767,62.24999415881718,195,0,0.12062289562289562,10,AIAL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,107,0.107,84.767,62.24999415881718,195,92,0.12062289562289562,11,AIAR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,756,0.756,84.767,62.24999415881718,195,174,0.12062289562289562,12,AIBL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,48,4812345,0.0,requested,297,3604,0,0.0,100.5592269897461,72.09248352050781,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,84.767,62.24999415881718,195,0,0.12062289562289562,13,AIBR
