dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,node_index,node_name
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,82.435,62.15810007074223,184,0,0.12243434343434344,0,ADAL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,417,0.417,82.435,62.15810007074223,184,243,0.12243434343434344,1,ADAR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,772,0.772,82.435,62.15810007074223,184,179,0.12243434343434344,2,ADEL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,82.435,62.15810007074223,184,0,0.12243434343434344,3,ADER
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,0,0.0,82.435,62.15810007074223,184,0,0.12243434343434344,4,ADFL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,283,0.283,82.435,62.15810007074223,184,198,0.12243434343434344,5,ADFR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,579,0.579,82.435,62.15810007074223,184,235,0.12243434343434344,6,ADLL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,151,0.151,82.435,62.15810007074223,184,125,0.12243434343434344,7,ADLR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,205,0.205,82.435,62.15810007074223,184,160,0.12243434343434344,8,AFDL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,568,0.568,82.435,62.15810007074223,184,242,0.12243434343434344,9,AFDR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,674,0.674,82.435,62.15810007074223,184,226,0.12243434343434344,10,AIAL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,659,0.659,82.435,62.15810007074223,184,225,0.12243434343434344,11,AIAR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,303,0.303,82.435,62.15810007074223,184,198,0.12243434343434344,12,AIBL
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,265,0.265,82.435,62.15810007074223,184,168,0.12243434343434344,13,AIBR
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,30,3012345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.57254028320312,0.6000003218650818,0.005966632978007889,1000,100,0.5,1.0,266,0.266,82.435,62.15810007074223,184,193,0.12243434343434344,14,AIML
