dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,node_index,node_name
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,0,ADAL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,121,0.121,83.187,59.384177282433676,207,106,0.12541077441077442,1,ADAR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,174,0.174,83.187,59.384177282433676,207,139,0.12541077441077442,2,ADEL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,89,0.089,83.187,59.384177282433676,207,82,0.12541077441077442,3,ADER
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,150,0.15,83.187,59.384177282433676,207,115,0.12541077441077442,4,ADFL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,5,ADFR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,459,0.459,83.187,59.384177282433676,207,245,0.12541077441077442,6,ADLL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,387,0.387,83.187,59.384177282433676,207,231,0.12541077441077442,7,ADLR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,321,0.321,83.187,59.384177282433676,207,216,0.12541077441077442,8,AFDL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,6,0.006,83.187,59.384177282433676,207,6,0.12541077441077442,9,AFDR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,52,0.052,83.187,59.384177282433676,207,49,0.12541077441077442,10,AIAL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,11,AIAR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,580,0.58,83.187,59.384177282433676,207,251,0.12541077441077442,12,AIBL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,124,0.124,83.187,59.384177282433676,207,110,0.12541077441077442,13,AIBR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,14,AIML
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,15,AIMR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,16,AINL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,17,AINR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,408,0.408,83.187,59.384177282433676,207,231,0.12541077441077442,18,AIYL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,453,0.453,83.187,59.384177282433676,207,252,0.12541077441077442,19,AIYR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,382,0.382,83.187,59.384177282433676,207,202,0.12541077441077442,20,AIZL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,393,0.393,83.187,59.384177282433676,207,233,0.12541077441077442,21,AIZR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,737,0.737,83.187,59.384177282433676,207,185,0.12541077441077442,22,ALA
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,23,ALML
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,199,0.199,83.187,59.384177282433676,207,164,0.12541077441077442,24,ALMR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,174,0.174,83.187,59.384177282433676,207,145,0.12541077441077442,25,ALNL
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,26,ALNR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,211,0.211,83.187,59.384177282433676,207,161,0.12541077441077442,27,AQR
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,28,AS01
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,271,0.271,83.187,59.384177282433676,207,190,0.12541077441077442,29,AS02
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,330,0.33,83.187,59.384177282433676,207,218,0.12541077441077442,30,AS03
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,486,0.486,83.187,59.384177282433676,207,245,0.12541077441077442,31,AS04
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,617,0.617,83.187,59.384177282433676,207,232,0.12541077441077442,32,AS05
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,0,0.0,83.187,59.384177282433676,207,0,0.12541077441077442,33,AS06
new_cel_sign_matched,sign_test_og_cel,random_unknown_sign_matched,spectral_radius,0.6,28,2812345,0.2,requested,297,3604,720,0.1997780244173141,54.28339385986328,70.94566345214844,0.5999996662139893,0.011053104040416959,1000,100,0.5,1.0,242,0.242,83.187,59.384177282433676,207,181,0.12541077441077442,34,AS07
